OrderID,CustomerID,ProductID,StoreID,PromotionID,PaymentMethodID,DateID,PurchaseDate,QuantitySold,TotalSales,DiscountAmount,NetSales
ORDER_000185,CUST_000176,PROD_000019,STORE_000013,PROMO_000015,PAY_000185,DATE_20200517,2020-05-17,6,407.4,178.24,229.16
ORDER_000186,CUST_000102,PROD_000002,STORE_000008,PROMO_000011,PAY_000186,DATE_20200325,2020-03-25,5,1242.3,512.2,730.1
ORDER_000187,CUST_000117,PROD_000010,STORE_000015,PROMO_000014,PAY_000187,DATE_20240211,2024-02-11,2,397.02,198.07,198.95
ORDER_000188,CUST_000006,PROD_000027,STORE_000012,PROMO_000002,PAY_000188,DATE_20211130,2021-11-30,1,835.41,401.58,433.83
ORDER_000189,CUST_000033,PROD_000046,STORE_000005,PROMO_000010,PAY_000189,DATE_20210608,2021-06-08,10,7222.4,1074.69,6147.71
ORDER_000190,CUST_000196,PROD_000030,STORE_000010,PROMO_000015,PAY_000190,DATE_20220601,2022-06-01,9,3145.05,1226.88,1918.17
ORDER_000191,CUST_000056,PROD_000044,STORE_000003,PROMO_000011,PAY_000191,DATE_20240512,2024-05-12,4,1408.92,580.9,828.02
ORDER_000192,CUST_000153,PROD_000047,STORE_000018,PROMO_000018,PAY_000192,DATE_20231015,2023-10-15,1,949.39,115.07,834.32
ORDER_000193,CUST_000034,PROD_000015,STORE_000009,PROMO_000001,PAY_000193,DATE_20201024,2020-10-24,9,8723.79,3177.2,5546.59
ORDER_000194,CUST_000029,PROD_000010,STORE_000009,PROMO_000014,PAY_000194,DATE_20241020,2024-10-20,1,809.42,120.36,689.06
ORDER_000195,CUST_000092,PROD_000039,STORE_000007,PROMO_000009,PAY_000195,DATE_20241014,2024-10-14,4,3158.0,917.08,2240.92
ORDER_000196,CUST_000045,PROD_000043,STORE_000011,PROMO_000016,PAY_000196,DATE_20241018,2024-10-18,5,4853.5,2418.5,2435.0
ORDER_000197,CUST_000190,PROD_000050,STORE_000005,PROMO_000005,PAY_000197,DATE_20240418,2024-04-18,7,3049.13,1334.91,1714.22
ORDER_000198,CUST_000122,PROD_000021,STORE_000017,PROMO_000006,PAY_000198,DATE_20220712,2022-07-12,8,7689.36,2672.82,5016.54
ORDER_000199,CUST_000152,PROD_000007,STORE_000015,PROMO_000009,PAY_000199,DATE_20201129,2020-11-29,2,160.56,46.63,113.93
ORDER_000200,CUST_000057,PROD_000037,STORE_000017,PROMO_000011,PAY_000200,DATE_20200515,2020-05-15,10,7519.8,3100.41,4419.39
ORDER_000201,CUST_000078,PROD_000035,STORE_000006,PROMO_000011,PAY_000201,DATE_20220831,2022-08-31,8,6385.28,2680.54,3704.74
ORDER_000202,CUST_000123,PROD_000003,STORE_000017,PROMO_000015,PAY_000202,DATE_20210812,2021-08-12,7,4642.05,566.33,4075.72
ORDER_000203,CUST_000126,PROD_000050,STORE_000018,PROMO_000015,PAY_000203,DATE_20201130,2020-11-30,8,3484.72,425.14,3059.58
ORDER_000204,CUST_000083,PROD_000036,STORE_000008,PROMO_000006,PAY_000204,DATE_20200612,2020-06-12,10,6702.6,2666.96,4035.64
ORDER_000205,CUST_000033,PROD_000001,STORE_000015,PROMO_000012,PAY_000205,DATE_20210829,2021-08-29,5,4399.65,351.09,4048.56
ORDER_000206,CUST_000153,PROD_000025,STORE_000003,PROMO_000017,PAY_000206,DATE_20240603,2024-06-03,9,5624.55,570.89,5053.66
ORDER_000207,CUST_000130,PROD_000010,STORE_000013,PROMO_000008,PAY_000207,DATE_20240623,2024-06-23,10,1985.1,709.87,1275.23
ORDER_000208,CUST_000180,PROD_000044,STORE_000011,PROMO_000008,PAY_000208,DATE_20230402,2023-04-02,2,1201.22,147.99,1053.23
ORDER_000209,CUST_000116,PROD_000009,STORE_000015,PROMO_000008,PAY_000209,DATE_20200629,2020-06-29,4,563.96,198.29,365.67
ORDER_000210,CUST_000117,PROD_000043,STORE_000009,PROMO_000004,PAY_000210,DATE_20230507,2023-05-07,7,869.33,424.15,445.18
ORDER_000211,CUST_000081,PROD_000048,STORE_000004,PROMO_000018,PAY_000211,DATE_20211005,2021-10-05,7,2330.44,424.37,1906.07
ORDER_000212,CUST_000096,PROD_000028,STORE_000006,PROMO_000012,PAY_000212,DATE_20241115,2024-11-15,3,2952.03,430.11,2521.92
ORDER_000213,CUST_000024,PROD_000046,STORE_000020,PROMO_000015,PAY_000213,DATE_20230304,2023-03-04,2,1444.48,171.6,1272.88
ORDER_000214,CUST_000025,PROD_000009,STORE_000013,PROMO_000005,PAY_000214,DATE_20230708,2023-07-08,6,845.94,358.0,487.94
ORDER_000215,CUST_000016,PROD_000005,STORE_000010,PROMO_000012,PAY_000215,DATE_20220406,2022-04-06,10,9006.2,2748.69,6257.51
ORDER_000216,CUST_000106,PROD_000010,STORE_000012,PROMO_000001,PAY_000216,DATE_20200704,2020-07-04,6,4856.52,1768.74,3087.78
ORDER_000217,CUST_000074,PROD_000005,STORE_000004,PROMO_000009,PAY_000217,DATE_20230519,2023-05-19,10,4050.0,648.81,3401.19
ORDER_000218,CUST_000027,PROD_000046,STORE_000019,PROMO_000015,PAY_000218,DATE_20240418,2024-04-18,10,9263.2,3299.55,5963.65
ORDER_000219,CUST_000169,PROD_000023,STORE_000005,PROMO_000015,PAY_000219,DATE_20200627,2020-06-27,8,4556.56,1623.05,2933.51
ORDER_000220,CUST_000090,PROD_000028,STORE_000007,PROMO_000012,PAY_000220,DATE_20240809,2024-08-09,9,4802.85,699.78,4103.07
ORDER_000221,CUST_000196,PROD_000045,STORE_000002,PROMO_000015,PAY_000221,DATE_20210304,2021-03-04,5,4502.55,1603.81,2898.74
ORDER_000222,CUST_000144,PROD_000001,STORE_000002,PROMO_000002,PAY_000222,DATE_20220619,2022-06-19,10,3309.1,303.44,3005.66
ORDER_000223,CUST_000169,PROD_000047,STORE_000002,PROMO_000002,PAY_000223,DATE_20231006,2023-10-06,5,2184.9,440.26,1744.64
ORDER_000224,CUST_000070,PROD_000042,STORE_000018,PROMO_000009,PAY_000224,DATE_20220621,2022-06-21,5,1788.15,286.46,1501.69
ORDER_000225,CUST_000002,PROD_000033,STORE_000003,PROMO_000007,PAY_000225,DATE_20240307,2024-03-07,3,1300.23,287.48,1012.75
ORDER_000226,CUST_000169,PROD_000025,STORE_000019,PROMO_000017,PAY_000226,DATE_20200922,2020-09-22,7,3971.52,1414.26,2557.26
ORDER_000227,CUST_000190,PROD_000050,STORE_000001,PROMO_000019,PAY_000227,DATE_20211221,2021-12-21,1,294.04,126.08,167.96
ORDER_000228,CUST_000056,PROD_000019,STORE_000016,PROMO_000014,PAY_000228,DATE_20230304,2023-03-04,7,5168.66,1187.24,3981.42
ORDER_000229,CUST_000088,PROD_000043,STORE_000013,PROMO_000012,PAY_000229,DATE_20210527,2021-05-27,3,372.57,113.71,258.86
ORDER_000230,CUST_000185,PROD_000024,STORE_000017,PROMO_000018,PAY_000230,DATE_20220221,2022-02-21,6,2775.9,1040.68,1735.22
ORDER_000231,CUST_000040,PROD_000002,STORE_000011,PROMO_000017,PAY_000231,DATE_20211001,2021-10-01,3,263.91,93.98,169.93
ORDER_000232,CUST_000070,PROD_000042,STORE_000005,PROMO_000004,PAY_000232,DATE_20230415,2023-04-15,8,2861.04,1395.9,1465.14
ORDER_000233,CUST_000156,PROD_000019,STORE_000003,PROMO_000007,PAY_000233,DATE_20230225,2023-02-25,8,5907.04,2598.51,3308.53
ORDER_000234,CUST_000056,PROD_000045,STORE_000017,PROMO_000013,PAY_000234,DATE_20210603,2021-06-03,9,8104.59,926.35,7178.24
ORDER_000235,CUST_000111,PROD_000004,STORE_000002,PROMO_000005,PAY_000235,DATE_20240129,2024-01-29,2,1929.44,844.71,1084.73
ORDER_000236,CUST_000125,PROD_000011,STORE_000007,PROMO_000005,PAY_000236,DATE_20230112,2023-01-12,9,3752.91,1643.02,2109.89
ORDER_000237,CUST_000057,PROD_000034,STORE_000001,PROMO_000016,PAY_000237,DATE_20200314,2020-03-14,7,319.69,159.3,160.39
ORDER_000238,CUST_000053,PROD_000025,STORE_000014,PROMO_000002,PAY_000238,DATE_20210720,2021-07-20,5,3124.75,286.54,2838.21
ORDER_000239,CUST_000196,PROD_000045,STORE_000009,PROMO_000018,PAY_000239,DATE_20201222,2020-12-22,5,4502.55,231.88,4270.67
ORDER_000240,CUST_000031,PROD_000030,STORE_000009,PROMO_000011,PAY_000240,DATE_20220602,2022-06-02,1,690.62,284.74,405.88
ORDER_000241,CUST_000045,PROD_000005,STORE_000003,PROMO_000005,PAY_000241,DATE_20201101,2020-11-01,3,2701.86,887.02,1814.84
ORDER_000242,CUST_000181,PROD_000046,STORE_000015,PROMO_000019,PAY_000242,DATE_20200110,2020-01-10,4,3705.28,1588.82,2116.46
ORDER_000243,CUST_000102,PROD_000012,STORE_000009,PROMO_000008,PAY_000243,DATE_20200825,2020-08-25,1,256.17,53.77,202.4
ORDER_000244,CUST_000118,PROD_000037,STORE_000017,PROMO_000002,PAY_000244,DATE_20210131,2021-01-31,2,1503.96,303.05,1200.91
ORDER_000245,CUST_000110,PROD_000015,STORE_000016,PROMO_000005,PAY_000245,DATE_20230509,2023-05-09,10,8376.7,2595.1,5781.6
ORDER_000246,CUST_000075,PROD_000042,STORE_000003,PROMO_000015,PAY_000246,DATE_20211002,2021-10-02,2,1365.44,532.66,832.78
ORDER_000247,CUST_000084,PROD_000015,STORE_000010,PROMO_000003,PAY_000247,DATE_20200208,2020-02-08,3,2907.93,1254.48,1653.45
ORDER_000248,CUST_000023,PROD_000009,STORE_000013,PROMO_000017,PAY_000248,DATE_20240627,2024-06-27,7,986.93,382.83,604.1
ORDER_000249,CUST_000112,PROD_000013,STORE_000017,PROMO_000011,PAY_000249,DATE_20210505,2021-05-05,10,4276.6,1795.32,2481.28
ORDER_000250,CUST_000021,PROD_000021,STORE_000013,PROMO_000010,PAY_000250,DATE_20210405,2021-04-05,7,1357.79,633.27,724.52
ORDER_000251,CUST_000057,PROD_000045,STORE_000014,PROMO_000010,PAY_000251,DATE_20231217,2023-12-17,6,5403.06,1058.46,4344.6
ORDER_000252,CUST_000131,PROD_000043,STORE_000010,PROMO_000002,PAY_000252,DATE_20230225,2023-02-25,2,1941.4,391.19,1550.21
ORDER_000253,CUST_000090,PROD_000010,STORE_000003,PROMO_000010,PAY_000253,DATE_20241011,2024-10-11,3,317.88,47.3,270.58
ORDER_000254,CUST_000038,PROD_000045,STORE_000013,PROMO_000011,PAY_000254,DATE_20230109,2023-01-09,5,269.7,111.2,158.5
ORDER_000255,CUST_000155,PROD_000005,STORE_000020,PROMO_000008,PAY_000255,DATE_20231025,2023-10-25,3,2024.91,425.03,1599.88
ORDER_000256,CUST_000198,PROD_000047,STORE_000011,PROMO_000017,PAY_000256,DATE_20230116,2023-01-16,8,3495.84,1566.84,1929.0
ORDER_000257,CUST_000195,PROD_000008,STORE_000007,PROMO_000010,PAY_000257,DATE_20230822,2023-08-22,10,801.5,288.3,513.2
ORDER_000258,CUST_000165,PROD_000047,STORE_000014,PROMO_000020,PAY_000258,DATE_20231214,2023-12-14,10,9215.6,2011.77,7203.83
ORDER_000259,CUST_000039,PROD_000018,STORE_000010,PROMO_000020,PAY_000259,DATE_20210529,2021-05-29,8,5865.6,2810.21,3055.39
ORDER_000260,CUST_000114,PROD_000021,STORE_000009,PROMO_000019,PAY_000260,DATE_20221214,2022-12-14,5,969.85,94.95,874.9
ORDER_000261,CUST_000015,PROD_000049,STORE_000005,PROMO_000020,PAY_000261,DATE_20220708,2022-07-08,6,5645.76,2704.88,2940.88
ORDER_000262,CUST_000119,PROD_000028,STORE_000013,PROMO_000012,PAY_000262,DATE_20230321,2023-03-21,8,6472.24,943.01,5529.23
ORDER_000263,CUST_000095,PROD_000026,STORE_000019,PROMO_000008,PAY_000263,DATE_20210520,2021-05-20,5,1105.1,136.15,968.95
ORDER_000264,CUST_000158,PROD_000049,STORE_000017,PROMO_000009,PAY_000264,DATE_20200518,2020-05-18,10,6805.4,1976.29,4829.11
ORDER_000265,CUST_000149,PROD_000043,STORE_000019,PROMO_000002,PAY_000265,DATE_20230102,2023-01-02,9,1117.71,102.49,1015.22
ORDER_000266,CUST_000147,PROD_000012,STORE_000003,PROMO_000012,PAY_000266,DATE_20230117,2023-01-17,4,1024.68,472.28,552.4
ORDER_000267,CUST_000122,PROD_000012,STORE_000018,PROMO_000013,PAY_000267,DATE_20200321,2020-03-21,9,3677.4,1647.84,2029.56
ORDER_000268,CUST_000116,PROD_000004,STORE_000004,PROMO_000014,PAY_000268,DATE_20210627,2021-06-27,2,1929.44,286.91,1642.53
ORDER_000269,CUST_000130,PROD_000048,STORE_000013,PROMO_000002,PAY_000269,DATE_20220210,2022-02-10,3,2100.72,192.64,1908.08
ORDER_000270,CUST_000182,PROD_000042,STORE_000020,PROMO_000005,PAY_000270,DATE_20240124,2024-01-24,8,5461.76,1629.79,3831.97
ORDER_000271,CUST_000134,PROD_000049,STORE_000001,PROMO_000011,PAY_000271,DATE_20240403,2024-04-03,10,9037.8,3726.28,5311.52
ORDER_000272,CUST_000096,PROD_000024,STORE_000015,PROMO_000010,PAY_000272,DATE_20210128,2021-01-28,5,697.85,325.48,372.37
ORDER_000273,CUST_000199,PROD_000006,STORE_000002,PROMO_000018,PAY_000273,DATE_20200518,2020-05-18,6,2068.2,250.67,1817.53
ORDER_000274,CUST_000017,PROD_000027,STORE_000006,PROMO_000006,PAY_000274,DATE_20210203,2021-02-03,6,997.02,346.56,650.46
ORDER_000275,CUST_000174,PROD_000002,STORE_000016,PROMO_000001,PAY_000275,DATE_20240623,2024-06-23,7,4001.76,812.76,3189.0
ORDER_000276,CUST_000186,PROD_000030,STORE_000003,PROMO_000006,PAY_000276,DATE_20240106,2024-01-06,10,3494.5,1390.46,2104.04
ORDER_000277,CUST_000021,PROD_000024,STORE_000005,PROMO_000020,PAY_000277,DATE_20210807,2021-08-07,10,1395.7,304.68,1091.02
ORDER_000278,CUST_000080,PROD_000015,STORE_000013,PROMO_000010,PAY_000278,DATE_20210415,2021-04-15,7,5863.69,2734.83,3128.86
ORDER_000279,CUST_000182,PROD_000023,STORE_000005,PROMO_000010,PAY_000279,DATE_20231204,2023-12-04,2,536.32,250.14,286.18
ORDER_000280,CUST_000097,PROD_000011,STORE_000017,PROMO_000010,PAY_000280,DATE_20201115,2020-11-15,6,2501.94,899.95,1601.99
ORDER_000281,CUST_000024,PROD_000020,STORE_000002,PROMO_000013,PAY_000281,DATE_20241121,2024-11-21,7,417.48,47.09,370.39
ORDER_000282,CUST_000093,PROD_000035,STORE_000020,PROMO_000011,PAY_000282,DATE_20210317,2021-03-17,5,1575.9,649.74,926.16
ORDER_000283,CUST_000088,PROD_000032,STORE_000011,PROMO_000014,PAY_000283,DATE_20200831,2020-08-31,8,5125.92,1177.42,3948.5
ORDER_000284,CUST_000036,PROD_000022,STORE_000015,PROMO_000016,PAY_000284,DATE_20230802,2023-08-02,3,386.07,192.38,193.69
ORDER_000285,CUST_000026,PROD_000017,STORE_000013,PROMO_000015,PAY_000285,DATE_20200127,2020-01-27,9,3466.62,1234.81,2231.81
ORDER_000286,CUST_000197,PROD_000034,STORE_000017,PROMO_000017,PAY_000286,DATE_20230821,2023-08-21,10,3755.2,1683.08,2072.12
ORDER_000287,CUST_000097,PROD_000017,STORE_000012,PROMO_000006,PAY_000287,DATE_20220412,2022-04-12,3,817.65,284.22,533.43
ORDER_000288,CUST_000178,PROD_000005,STORE_000011,PROMO_000014,PAY_000288,DATE_20210612,2021-06-12,10,9006.2,4493.19,4513.01
ORDER_000289,CUST_000012,PROD_000013,STORE_000003,PROMO_000015,PAY_000289,DATE_20230306,2023-03-06,7,2000.32,244.04,1756.28
ORDER_000290,CUST_000114,PROD_000012,STORE_000015,PROMO_000004,PAY_000290,DATE_20201128,2020-11-28,10,8630.6,4210.87,4419.73
ORDER_000291,CUST_000060,PROD_000013,STORE_000008,PROMO_000019,PAY_000291,DATE_20230707,2023-07-07,9,3848.94,1650.43,2198.51
ORDER_000292,CUST_000121,PROD_000028,STORE_000012,PROMO_000012,PAY_000292,DATE_20200422,2020-04-22,4,3236.12,471.5,2764.62
ORDER_000293,CUST_000113,PROD_000021,STORE_000002,PROMO_000012,PAY_000293,DATE_20220221,2022-02-21,8,4792.64,1788.13,3004.51
ORDER_000294,CUST_000129,PROD_000046,STORE_000020,PROMO_000015,PAY_000294,DATE_20210525,2021-05-25,9,8336.88,1017.1,7319.78
ORDER_000295,CUST_000052,PROD_000026,STORE_000013,PROMO_000014,PAY_000295,DATE_20221003,2022-10-03,10,2725.5,626.05,2099.45
ORDER_000296,CUST_000014,PROD_000027,STORE_000002,PROMO_000015,PAY_000296,DATE_20220811,2022-08-11,8,6683.28,2923.94,3759.34
ORDER_000297,CUST_000027,PROD_000003,STORE_000020,PROMO_000015,PAY_000297,DATE_20231030,2023-10-30,9,5968.35,728.14,5240.21
ORDER_000298,CUST_000022,PROD_000034,STORE_000016,PROMO_000011,PAY_000298,DATE_20220923,2022-09-23,3,1126.56,472.93,653.63
ORDER_000299,CUST_000132,PROD_000030,STORE_000002,PROMO_000010,PAY_000299,DATE_20230124,2023-01-24,3,866.82,311.8,555.02
ORDER_000300,CUST_000057,PROD_000009,STORE_000003,PROMO_000014,PAY_000300,DATE_20220822,2022-08-22,8,1776.72,806.63,970.09
ORDER_000301,CUST_000107,PROD_000004,STORE_000001,PROMO_000008,PAY_000301,DATE_20211202,2021-12-02,1,532.4,187.19,345.21
ORDER_000302,CUST_000096,PROD_000043,STORE_000004,PROMO_000005,PAY_000302,DATE_20201207,2020-12-07,4,3851.64,1193.24,2658.4
ORDER_000303,CUST_000096,PROD_000047,STORE_000007,PROMO_000015,PAY_000303,DATE_20230523,2023-05-23,4,3686.24,1612.73,2073.51
ORDER_000304,CUST_000026,PROD_000041,STORE_000003,PROMO_000014,PAY_000304,DATE_20230725,2023-07-25,6,2426.88,360.88,2066.0
ORDER_000305,CUST_000010,PROD_000033,STORE_000013,PROMO_000018,PAY_000305,DATE_20220628,2022-06-28,5,2167.05,812.43,1354.62
ORDER_000306,CUST_000195,PROD_000001,STORE_000015,PROMO_000015,PAY_000306,DATE_20210811,2021-08-11,8,7438.48,3254.34,4184.14
ORDER_000307,CUST_000002,PROD_000004,STORE_000003,PROMO_000008,PAY_000307,DATE_20201115,2020-11-15,2,1064.8,389.5,675.3
ORDER_000308,CUST_000056,PROD_000003,STORE_000010,PROMO_000017,PAY_000308,DATE_20220518,2022-05-18,3,403.5,40.96,362.54
ORDER_000309,CUST_000199,PROD_000009,STORE_000012,PROMO_000017,PAY_000309,DATE_20200723,2020-07-23,5,704.95,251.03,453.92
ORDER_000310,CUST_000032,PROD_000049,STORE_000016,PROMO_000009,PAY_000310,DATE_20221027,2022-10-27,1,680.54,197.63,482.91
ORDER_000311,CUST_000164,PROD_000028,STORE_000011,PROMO_000020,PAY_000311,DATE_20210627,2021-06-27,10,8090.3,1766.11,6324.19
ORDER_000312,CUST_000029,PROD_000030,STORE_000011,PROMO_000001,PAY_000312,DATE_20230331,2023-03-31,8,5524.96,1122.12,4402.84
ORDER_000313,CUST_000148,PROD_000029,STORE_000007,PROMO_000008,PAY_000313,DATE_20230819,2023-08-19,4,3758.16,1321.37,2436.79
ORDER_000314,CUST_000110,PROD_000009,STORE_000020,PROMO_000015,PAY_000314,DATE_20241025,2024-10-25,1,222.09,26.38,195.71
ORDER_000315,CUST_000147,PROD_000033,STORE_000019,PROMO_000001,PAY_000315,DATE_20221022,2022-10-22,7,136.99,27.82,109.17
ORDER_000316,CUST_000135,PROD_000006,STORE_000011,PROMO_000013,PAY_000316,DATE_20210529,2021-05-29,6,3554.58,400.96,3153.62
ORDER_000317,CUST_000140,PROD_000047,STORE_000002,PROMO_000006,PAY_000317,DATE_20231011,2023-10-11,9,8294.04,3300.2,4993.84
ORDER_000318,CUST_000121,PROD_000030,STORE_000002,PROMO_000018,PAY_000318,DATE_20220818,2022-08-18,1,218.52,39.79,178.73
ORDER_000319,CUST_000065,PROD_000029,STORE_000020,PROMO_000002,PAY_000319,DATE_20210729,2021-07-29,1,939.54,86.16,853.38
ORDER_000320,CUST_000089,PROD_000020,STORE_000003,PROMO_000005,PAY_000320,DATE_20210831,2021-08-31,4,238.56,78.32,160.24
ORDER_000321,CUST_000189,PROD_000003,STORE_000005,PROMO_000008,PAY_000321,DATE_20200827,2020-08-27,6,3224.28,397.23,2827.05
ORDER_000322,CUST_000091,PROD_000013,STORE_000012,PROMO_000005,PAY_000322,DATE_20200921,2020-09-21,9,2571.84,796.76,1775.08
ORDER_000323,CUST_000200,PROD_000014,STORE_000009,PROMO_000005,PAY_000323,DATE_20240606,2024-06-06,8,6859.28,2125.0,4734.28
ORDER_000324,CUST_000035,PROD_000049,STORE_000005,PROMO_000010,PAY_000324,DATE_20230315,2023-03-15,2,1881.92,676.93,1204.99
ORDER_000325,CUST_000076,PROD_000045,STORE_000013,PROMO_000018,PAY_000325,DATE_20240121,2024-01-21,4,3602.04,436.57,3165.47
ORDER_000326,CUST_000011,PROD_000005,STORE_000020,PROMO_000014,PAY_000326,DATE_20241003,2024-10-03,6,4049.82,602.21,3447.61
ORDER_000327,CUST_000102,PROD_000023,STORE_000011,PROMO_000001,PAY_000327,DATE_20230729,2023-07-29,9,5947.2,2165.97,3781.23
ORDER_000328,CUST_000010,PROD_000023,STORE_000009,PROMO_000013,PAY_000328,DATE_20200125,2020-01-25,4,1072.64,122.6,950.04
ORDER_000329,CUST_000200,PROD_000014,STORE_000018,PROMO_000013,PAY_000329,DATE_20201030,2020-10-30,1,809.94,274.81,535.13
ORDER_000330,CUST_000032,PROD_000022,STORE_000012,PROMO_000003,PAY_000330,DATE_20201023,2020-10-23,6,1522.5,489.79,1032.71
ORDER_000331,CUST_000191,PROD_000012,STORE_000009,PROMO_000012,PAY_000331,DATE_20230731,2023-07-31,8,2767.28,403.19,2364.09
ORDER_000332,CUST_000048,PROD_000049,STORE_000014,PROMO_000011,PAY_000332,DATE_20200716,2020-07-16,8,5444.32,2285.53,3158.79
ORDER_000333,CUST_000133,PROD_000032,STORE_000002,PROMO_000020,PAY_000333,DATE_20230305,2023-03-05,5,3203.7,1534.89,1668.81
ORDER_000334,CUST_000021,PROD_000015,STORE_000002,PROMO_000016,PAY_000334,DATE_20220215,2022-02-15,7,6785.17,3381.05,3404.12
ORDER_000335,CUST_000076,PROD_000036,STORE_000019,PROMO_000016,PAY_000335,DATE_20210511,2021-05-11,6,4021.56,891.58,3129.98
ORDER_000336,CUST_000084,PROD_000014,STORE_000011,PROMO_000008,PAY_000336,DATE_20240715,2024-07-15,5,4287.05,899.85,3387.2
ORDER_000337,CUST_000155,PROD_000004,STORE_000006,PROMO_000002,PAY_000337,DATE_20220819,2022-08-19,7,6753.04,1360.74,5392.3
ORDER_000338,CUST_000090,PROD_000004,STORE_000004,PROMO_000019,PAY_000338,DATE_20201001,2020-10-01,8,4259.2,416.98,3842.22
ORDER_000339,CUST_000158,PROD_000021,STORE_000016,PROMO_000010,PAY_000339,DATE_20200706,2020-07-06,7,625.17,224.87,400.3
ORDER_000340,CUST_000020,PROD_000003,STORE_000014,PROMO_000012,PAY_000340,DATE_20230506,2023-05-06,7,3761.66,1733.75,2027.91
ORDER_000341,CUST_000192,PROD_000045,STORE_000002,PROMO_000008,PAY_000341,DATE_20231013,2023-10-13,3,161.82,57.87,103.95
ORDER_000342,CUST_000156,PROD_000025,STORE_000010,PROMO_000017,PAY_000342,DATE_20211002,2021-10-02,8,4999.6,507.46,4492.14
ORDER_000343,CUST_000018,PROD_000018,STORE_000003,PROMO_000008,PAY_000343,DATE_20240701,2024-07-01,4,3142.12,659.53,2482.59
ORDER_000344,CUST_000099,PROD_000035,STORE_000006,PROMO_000013,PAY_000344,DATE_20230327,2023-03-27,10,8999.9,1028.69,7971.21
ORDER_000345,CUST_000040,PROD_000016,STORE_000001,PROMO_000002,PAY_000345,DATE_20211215,2021-12-15,8,3926.24,791.14,3135.1
ORDER_000346,CUST_000114,PROD_000048,STORE_000005,PROMO_000015,PAY_000346,DATE_20200420,2020-04-20,2,665.84,291.3,374.54
ORDER_000347,CUST_000094,PROD_000001,STORE_000007,PROMO_000010,PAY_000347,DATE_20241218,2024-12-18,7,6508.67,1275.05,5233.62
ORDER_000348,CUST_000064,PROD_000041,STORE_000012,PROMO_000010,PAY_000348,DATE_20210518,2021-05-18,2,461.38,90.38,371.0
ORDER_000349,CUST_000128,PROD_000030,STORE_000020,PROMO_000007,PAY_000349,DATE_20240702,2024-07-02,9,2600.46,574.96,2025.5
ORDER_000350,CUST_000031,PROD_000024,STORE_000010,PROMO_000019,PAY_000350,DATE_20210321,2021-03-21,5,697.85,194.35,503.5
ORDER_000351,CUST_000055,PROD_000021,STORE_000009,PROMO_000011,PAY_000351,DATE_20220204,2022-02-04,10,9611.7,3962.9,5648.8
ORDER_000352,CUST_000052,PROD_000007,STORE_000001,PROMO_000004,PAY_000352,DATE_20211117,2021-11-17,2,1269.58,619.43,650.15
ORDER_000353,CUST_000116,PROD_000005,STORE_000011,PROMO_000016,PAY_000353,DATE_20200831,2020-08-31,3,2024.91,1009.01,1015.9
ORDER_000354,CUST_000175,PROD_000032,STORE_000020,PROMO_000017,PAY_000354,DATE_20240815,2024-08-15,6,81.06,8.23,72.83
ORDER_000355,CUST_000141,PROD_000015,STORE_000013,PROMO_000015,PAY_000355,DATE_20200430,2020-04-30,9,8723.79,3403.15,5320.64
ORDER_000356,CUST_000041,PROD_000021,STORE_000006,PROMO_000020,PAY_000356,DATE_20230628,2023-06-28,3,1797.24,392.34,1404.9
ORDER_000357,CUST_000058,PROD_000030,STORE_000011,PROMO_000019,PAY_000357,DATE_20220224,2022-02-24,2,577.88,160.94,416.94
ORDER_000358,CUST_000061,PROD_000045,STORE_000018,PROMO_000009,PAY_000358,DATE_20230324,2023-03-24,8,431.52,125.31,306.21
ORDER_000359,CUST_000142,PROD_000001,STORE_000007,PROMO_000016,PAY_000359,DATE_20231120,2023-11-20,10,3309.1,1648.92,1660.18
ORDER_000360,CUST_000142,PROD_000024,STORE_000003,PROMO_000010,PAY_000360,DATE_20240104,2024-01-04,3,818.88,160.42,658.46
ORDER_000361,CUST_000080,PROD_000035,STORE_000004,PROMO_000007,PAY_000361,DATE_20220903,2022-09-03,7,953.19,419.31,533.88
ORDER_000362,CUST_000106,PROD_000004,STORE_000012,PROMO_000020,PAY_000362,DATE_20200408,2020-04-08,7,3726.8,813.56,2913.24
ORDER_000363,CUST_000082,PROD_000015,STORE_000018,PROMO_000010,PAY_000363,DATE_20210915,2021-09-15,2,1938.62,288.47,1650.15
ORDER_000364,CUST_000175,PROD_000035,STORE_000019,PROMO_000008,PAY_000364,DATE_20230211,2023-02-11,9,2836.62,349.47,2487.15
